#origin time,true mag,true lat,true lon,true depth,alert time,1st estimate: lat, lon, dep, mag,last estimate:lat, lon, dep, mag
2014-05-25T09:52:08.000000Z,3.5,36.5833,26.8995,146.9,93.53,36.75,26.85,10.0,2.82,36.75,26.85,10.0,2.85
2014-05-25T07:02:49.000000Z,2.8,40.0288,24.2852,26.3,37.98,39.96,24.43,10.0,2.75,40.03,24.34,10.0,2.59
2014-05-25T06:54:28.000000Z,2.8,40.1415,25.0233,25.4,47.93,40.28,24.98,10.0,2.38,40.27,25.03,10.0,2.54
2014-05-25T05:20:22.000000Z,2.7,40.4177,25.9905,29.0,59.83,40.62,26.65,10.0,2.55,40.57,26.66,10.0,2.69
2014-05-25T05:04:36.000000Z,3.0,40.4285,26.0297,28.8,58.37,40.52,26.32,10.0,2.7,40.64,26.49,10.0,2.86
2014-05-25T03:21:39.000000Z,2.8,40.435,26.0397,33.3,59.5,40.56,26.55,10.0,2.52,40.64,26.77,10.0,2.74
2014-05-25T03:15:47.000000Z,2.7,40.35,26.0257,31.1,66.78,40.54,26.53,10.0,2.52,40.54,26.53,10.0,2.5
2014-05-25T02:55:55.000000Z,3.2,40.3967,25.8628,24.9,54.7,40.67,25.72,10.0,2.72,40.68,25.68,10.0,2.82
2014-05-25T02:49:32.000000Z,3.6,40.0452,24.753,16.6,48.89,39.81,25.28,10.0,3.86,40.2,24.97,10.0,3.4
2014-05-25T01:46:19.000000Z,3.4,40.0107,24.2737,28.7,37.05,40.0,24.31,10.0,3.42,40.05,24.3,10.0,2.99
